"sample" "observation" "time" "diphtong" "speaker" "T1" "T2" "T3" "T4" "T2/T1" "T_AVG"
"4821" 167 4821 2067.5 "aU" "F" 476 1033 3234 3832 2.17016806722689 2143.75
"4822" 167 4822 2072.5 "aU" "F" 469 1035 3214 3828 2.20682302771855 2136.5
"4823" 167 4823 2077.5 "aU" "F" 449 1036 3255 3812 2.30734966592428 2138
"4824" 167 4824 2082.5 "aU" "F" 437 1045 3336 3758 2.39130434782609 2144
"4825" 167 4825 2087.5 "aU" "F" 425 1056 3134 3760 2.48470588235294 2093.75
"4826" 167 4826 2092.5 "aU" "F" 417 1067 2995 3760 2.55875299760192 2059.75
"4827" 167 4827 2097.5 "aU" "F" 398 1065 2960 3777 2.67587939698492 2050
"4828" 167 4828 2102.5 "aU" "F" 381 1048 2950 3730 2.750656167979 2027.25
"4829" 167 4829 2107.5 "aU" "F" 371 1046 2965 3698 2.81940700808625 2020
"4830" 167 4830 2112.5 "aU" "F" 365 1053 2969 3684 2.88493150684931 2017.75
"4831" 167 4831 2117.5 "aU" "F" 361 1092 2987 3815 3.02493074792244 2063.75
"4832" 167 4832 2122.5 "aU" "F" 351 1133 3005 3957 3.22792022792023 2111.5
"4833" 167 4833 2127.5 "aU" "F" 341 1169 3006 4022 3.42815249266862 2134.5
"4834" 167 4834 2132.5 "aU" "F" 326 1167 2999 4087 3.57975460122699 2144.75
"4835" 167 4835 2137.5 "aU" "F" 314 1154 3007 4212 3.67515923566879 2171.75
"4836" 167 4836 2142.5 "aU" "F" 313 1236 3124 4445 3.94888178913738 2279.5
"4837" 168 4837 637.5 "aI" "F" 740 1440 2801 3901 1.94594594594595 2220.5
"4838" 168 4838 642.5 "aI" "F" 780 1480 2843 3897 1.8974358974359 2250
"4839" 168 4839 647.5 "aI" "F" 840 1520 2963 3931 1.80952380952381 2313.5
"4840" 168 4840 652.5 "aI" "F" 880 1560 3039 3985 1.77272727272727 2366
"4841" 168 4841 657.5 "aI" "F" 920 1580 3123 3986 1.71739130434783 2402.25
"4842" 168 4842 662.5 "aI" "F" 960 1620 3125 3942 1.6875 2411.75
"4843" 168 4843 667.5 "aI" "F" 966 1640 3092 3959 1.69772256728778 2414.25
"4844" 168 4844 672.5 "aI" "F" 970 1660 3084 3883 1.71134020618557 2399.25
"4845" 168 4845 677.5 "aI" "F" 951 1660 3086 3888 1.74553101997897 2396.25
"4846" 168 4846 682.5 "aI" "F" 940 1606 3127 3986 1.70851063829787 2414.75
"4847" 168 4847 687.5 "aI" "F" 932 1612 3182 4008 1.72961373390558 2433.5
"4848" 168 4848 692.5 "aI" "F" 913 1608 3272 3979 1.76122672508215 2443
"4849" 168 4849 697.5 "aI" "F" 902 1611 3369 3977 1.7860310421286 2464.75
"4850" 168 4850 702.5 "aI" "F" 902 1621 3477 3951 1.79711751662971 2487.75
"4851" 168 4851 707.5 "aI" "F" 887 1635 3366 3923 1.84329199549042 2452.75
"4852" 168 4852 712.5 "aI" "F" 879 1670 3235 3912 1.89988623435722 2424
"4853" 168 4853 717.5 "aI" "F" 878 1732 3189 3909 1.97266514806378 2427
"4854" 168 4854 722.5 "aI" "F" 871 1790 3117 3920 2.05510907003444 2424.5
"4855" 168 4855 727.5 "aI" "F" 857 1824 3089 3908 2.12835472578763 2419.5
"4856" 168 4856 732.5 "aI" "F" 840 1854 3066 3910 2.20714285714286 2417.5
"4857" 168 4857 737.5 "aI" "F" 840 1894 3016 3905 2.2547619047619 2413.75
"4858" 168 4858 742.5 "aI" "F" 843 2005 3008 3925 2.37841043890866 2445.25
"4859" 168 4859 747.5 "aI" "F" 834 2108 3014 3973 2.52757793764988 2482.25
"4860" 168 4860 752.5 "aI" "F" 817 2146 3024 3966 2.62668298653611 2488.25
"4861" 168 4861 757.5 "aI" "F" 788 2160 3046 3971 2.74111675126904 2491.25
"4862" 168 4862 762.5 "aI" "F" 748 2182 3074 3986 2.91711229946524 2497.5
"4863" 168 4863 767.5 "aI" "F" 688 2222 3099 4011 3.2296511627907 2505
"4864" 168 4864 772.5 "aI" "F" 630 2252 3078 4018 3.57460317460317 2494.5
"4865" 168 4865 777.5 "aI" "F" 610 2281 3062 4000 3.73934426229508 2488.25
"4866" 168 4866 782.5 "aI" "F" 581 2309 3073 4022 3.97418244406196 2496.25
"4867" 168 4867 787.5 "aI" "F" 536 2323 3069 4027 4.3339552238806 2488.75
"4868" 168 4868 792.5 "aI" "F" 448 2344 3058 4058 5.23214285714286 2477
"4869" 168 4869 797.5 "aI" "F" 392 2365 3066 4101 6.03316326530612 2481
"4870" 168 4870 802.5 "aI" "F" 398 2358 3072 4117 5.92462311557789 2486.25
"4871" 168 4871 807.5 "aI" "F" 403 2309 3083 4129 5.72952853598015 2481
"4872" 168 4872 812.5 "aI" "F" 377 2273 3098 4149 6.02917771883289 2474.25
"4873" 168 4873 817.5 "aI" "F" 341 2156 3093 4177 6.32258064516129 2441.75
"4874" 168 4874 822.5 "aI" "F" 313 2070 3083 4200 6.61341853035144 2416.5
"4875" 168 4875 827.5 "aI" "F" 280 2037 3113 4230 7.275 2415
"4876" 169 4876 1682.5 "aU" "F" 659 1258 2971 3635 1.90895295902883 2130.75
"4877" 169 4877 1687.5 "aU" "F" 706 1260 3004 3668 1.78470254957507 2159.5
"4878" 169 4878 1692.5 "aU" "F" 749 1265 3385 3531 1.68891855807744 2232.5
"4879" 169 4879 1697.5 "aU" "F" 787 1274 3499 5290 1.61880559085133 2712.5
"4880" 169 4880 1702.5 "aU" "F" 802 1279 3377 3751 1.59476309226933 2302.25
"4881" 169 4881 1707.5 "aU" "F" 818 1284 3268 3751 1.56968215158924 2280.25
"4882" 169 4882 1712.5 "aU" "F" 834 1284 3233 3756 1.53956834532374 2276.75
"4883" 169 4883 1717.5 "aU" "F" 849 1259 3244 3780 1.4829210836278 2283
"4884" 169 4884 1722.5 "aU" "F" 863 1149 3223 3792 1.33140208574739 2256.75
"4885" 169 4885 1727.5 "aU" "F" 831 1073 3202 3800 1.29121540312876 2226.5
"4886" 169 4886 1732.5 "aU" "F" 793 1085 3170 3795 1.36822194199243 2210.75
"4887" 169 4887 1737.5 "aU" "F" 786 1106 3169 3750 1.40712468193384 2202.75
"4888" 169 4888 1742.5 "aU" "F" 765 1105 3173 3727 1.44444444444444 2192.5
"4889" 169 4889 1747.5 "aU" "F" 700 1090 3242 3773 1.55714285714286 2201.25
"4890" 169 4890 1752.5 "aU" "F" 666 1074 3285 3821 1.61261261261261 2211.5
"4891" 169 4891 1757.5 "aU" "F" 681 1047 3270 3823 1.5374449339207 2205.25
"4892" 169 4892 1762.5 "aU" "F" 480 986 3264 3847 2.05416666666667 2144.25
"4893" 169 4893 1767.5 "aU" "F" 386 947 3256 3851 2.45336787564767 2110
"4894" 169 4894 1772.5 "aU" "F" 357 923 3267 3844 2.58543417366947 2097.75
"4895" 169 4895 1777.5 "aU" "F" 334 904 3308 3856 2.70658682634731 2100.5
"4896" 169 4896 1782.5 "aU" "F" 319 891 3416 3825 2.79310344827586 2112.75
"4897" 169 4897 1787.5 "aU" "F" 311 879 3518 3756 2.82636655948553 2116
"4898" 169 4898 1792.5 "aU" "F" 302 863 3589 3674 2.85761589403974 2107
"4899" 169 4899 1797.5 "aU" "F" 293 833 3569 4839 2.84300341296928 2383.5
"4900" 169 4900 1802.5 "aU" "F" 277 781 2596 3600 2.81949458483755 1813.5
"4901" 169 4901 1807.5 "aU" "F" 263 744 2520 3579 2.82889733840304 1776.5
"4902" 169 4902 1812.5 "aU" "F" 252 738 2553 3510 2.92857142857143 1763.25
"4903" 169 4903 1817.5 "aU" "F" 244 761 2618 3294 3.11885245901639 1729.25
"4904" 170 4904 2087.5 "OY" "F" 425 1336 2770 3571 3.14352941176471 2025.5
"4905" 170 4905 2092.5 "OY" "F" 461 1257 2757 3597 2.72668112798265 2018
"4906" 170 4906 2097.5 "OY" "F" 489 1251 3570 4576 2.55828220858896 2471.5
"4907" 170 4907 2102.5 "OY" "F" 517 1260 3496 3893.2976744186 2.43713733075435 2291.57441860465
"4908" 170 4908 2107.5 "OY" "F" 519 1186 3624 3893.2976744186 2.28516377649326 2305.57441860465
"4909" 170 4909 2112.5 "OY" "F" 518 1124 3686 4892 2.16988416988417 2555
"4910" 170 4910 2117.5 "OY" "F" 514 1103 2728 3652 2.14591439688716 1999.25
"4911" 170 4911 2122.5 "OY" "F" 514 1125 2793 3620 2.18871595330739 2013
"4912" 170 4912 2127.5 "OY" "F" 517 1140 2739 3658 2.20502901353965 2013.5
"4913" 170 4913 2132.5 "OY" "F" 516 1130 2787 3675 2.18992248062015 2027
"4914" 170 4914 2137.5 "OY" "F" 512 1109 2883 3738 2.166015625 2060.5
"4915" 170 4915 2142.5 "OY" "F" 514 1092 2905 3755 2.12451361867704 2066.5
"4916" 170 4916 2147.5 "OY" "F" 514 1078 2905 3756 2.09727626459144 2063.25
"4917" 170 4917 2152.5 "OY" "F" 521 1099 2922 3766 2.10940499040307 2077
"4918" 170 4918 2157.5 "OY" "F" 532 1149 2907 3757 2.15977443609023 2086.25
"4919" 170 4919 2162.5 "OY" "F" 542 1197 2886 3758 2.20848708487085 2095.75
"4920" 170 4920 2167.5 "OY" "F" 547 1221 2848 3766 2.23217550274223 2095.5
"4921" 170 4921 2172.5 "OY" "F" 550 1400 2824 3798 2.54545454545455 2143
"4922" 170 4922 2177.5 "OY" "F" 556 1440 2803 3834 2.58992805755396 2158.25
"4923" 170 4923 2182.5 "OY" "F" 550 1500 2805 3860 2.72727272727273 2178.75
"4924" 170 4924 2187.5 "OY" "F" 533 1560 2784 3849 2.92682926829268 2181.5
"4925" 170 4925 2192.5 "OY" "F" 510 1640 2704 3827 3.2156862745098 2170.25
"4926" 170 4926 2197.5 "OY" "F" 474 1700 2605 3796 3.58649789029536 2143.75
"4927" 170 4927 2202.5 "OY" "F" 440 1800 2624 3810 4.09090909090909 2168.5
"4928" 170 4928 2207.5 "OY" "F" 415 1860 2621 3810 4.48192771084337 2176.5
"4929" 170 4929 2212.5 "OY" "F" 395 1940 2634 3822 4.91139240506329 2197.75
"4930" 170 4930 2217.5 "OY" "F" 380 1980 2642 3892 5.21052631578947 2223.5
"4931" 170 4931 2222.5 "OY" "F" 370 2060 2659 3929 5.56756756756757 2254.5
"4932" 170 4932 2227.5 "OY" "F" 358 2140 2547 3886 5.97765363128492 2232.75
"4933" 170 4933 2232.5 "OY" "F" 346 2180 3881 4606 6.30057803468208 2753.25
"4934" 170 4934 2237.5 "OY" "F" 332 2220 2497 3889 6.68674698795181 2234.5
"4935" 170 4935 2242.5 "OY" "F" 312 2280 2800 3902 7.30769230769231 2323.5
"4936" 170 4936 2247.5 "OY" "F" 283 2300 2730 4014 8.12720848056537 2331.75
"4937" 170 4937 2252.5 "OY" "F" 259 2320 2744 4020 8.95752895752896 2335.75
"4938" 170 4938 2257.5 "OY" "F" 254 2340 2760 3860 9.21259842519685 2303.5
"4939" 170 4939 2262.5 "OY" "F" 252 2360 2880 3813 9.36507936507937 2326.25
"4940" 171 4940 1382.5 "aI" "F" 830 1564 2920 3910 1.88433734939759 2306
"4941" 171 4941 1387.5 "aI" "F" 864 1589 2956 3882 1.83912037037037 2322.75
"4942" 171 4942 1392.5 "aI" "F" 882 1589 2966 3871 1.8015873015873 2327
"4943" 171 4943 1397.5 "aI" "F" 901 1595 2979 3829 1.77025527192009 2326
"4944" 171 4944 1402.5 "aI" "F" 930 1616 2994 3829 1.73763440860215 2342.25
"4945" 171 4945 1407.5 "aI" "F" 926 1631 3035 3926 1.76133909287257 2379.5
"4946" 171 4946 1412.5 "aI" "F" 907 1669 3022 3989 1.84013230429989 2396.75
"4947" 171 4947 1417.5 "aI" "F" 891 1714 3027 4007 1.92368125701459 2409.75
"4948" 171 4948 1422.5 "aI" "F" 896 1731 3035 4004 1.93191964285714 2416.5
"4949" 171 4949 1427.5 "aI" "F" 885 1765 2968 4004 1.99435028248588 2405.5
"4950" 171 4950 1432.5 "aI" "F" 873 1869 2934 4017 2.14089347079038 2423.25
"4951" 171 4951 1437.5 "aI" "F" 841 2123 2968 4034 2.5243757431629 2491.5
"4952" 171 4952 1442.5 "aI" "F" 798 2069 2947 3984 2.59273182957393 2449.5
"4953" 171 4953 1447.5 "aI" "F" 761 2071 2937 3982 2.72141918528252 2437.75
"4954" 171 4954 1452.5 "aI" "F" 732 2101 2936 3999 2.87021857923497 2442
"4955" 171 4955 1457.5 "aI" "F" 709 2154 2919 3994 3.03808180535966 2444
"4956" 171 4956 1462.5 "aI" "F" 690 2222 2931 3988 3.22028985507246 2457.75
"4957" 171 4957 1467.5 "aI" "F" 675 2294 2976 4004 3.39851851851852 2487.25
"4958" 171 4958 1472.5 "aI" "F" 657 2346 2996 4012 3.57077625570776 2502.75
"4959" 171 4959 1477.5 "aI" "F" 632 2385 2992 4010 3.77373417721519 2504.75
"4960" 171 4960 1482.5 "aI" "F" 589 2387 2977 4065 4.05263157894737 2504.5
"4961" 171 4961 1487.5 "aI" "F" 520 2403 2978 4143 4.62115384615385 2511
"4962" 171 4962 1492.5 "aI" "F" 459 2335 2959 4096 5.08714596949891 2462.25
"4963" 171 4963 1497.5 "aI" "F" 378 2262 2948 4080 5.98412698412698 2417
"4964" 171 4964 1502.5 "aI" "F" 316 2210 2942 4090 6.99367088607595 2389.5
"4965" 171 4965 1507.5 "aI" "F" 294 2212 2951 4109 7.52380952380952 2391.5
"4966" 172 4966 1412.5 "aU" "F" 588 1283 2950 3793 2.18197278911565 2153.5
"4967" 172 4967 1417.5 "aU" "F" 637 1277 2998 3874 2.00470957613815 2196.5
"4968" 172 4968 1422.5 "aU" "F" 661 1258 3067 3910 1.90317700453858 2224
"4969" 172 4969 1427.5 "aU" "F" 677 1232 3055 3883 1.81979320531758 2211.75
"4970" 172 4970 1432.5 "aU" "F" 699 1230 3043 3848 1.75965665236052 2205
"4971" 172 4971 1437.5 "aU" "F" 711 1235 3002 3828 1.73699015471167 2194
"4972" 172 4972 1442.5 "aU" "F" 715 1241 2979 3847 1.73566433566434 2195.5
"4973" 172 4973 1447.5 "aU" "F" 712 1242 2970 3868 1.74438202247191 2198
"4974" 172 4974 1452.5 "aU" "F" 699 1242 2971 3864 1.77682403433476 2194
"4975" 172 4975 1457.5 "aU" "F" 690 1239 2959 3908 1.79565217391304 2199
"4976" 172 4976 1462.5 "aU" "F" 691 1227 2925 4039 1.77568740955137 2220.5
"4977" 172 4977 1467.5 "aU" "F" 661 1153 2920 3929 1.74432677760968 2165.75
"4978" 172 4978 1472.5 "aU" "F" 614 1085 2915 3816 1.7671009771987 2107.5
"4979" 172 4979 1477.5 "aU" "F" 579 1070 2910 3916 1.84801381692573 2118.75
"4980" 172 4980 1482.5 "aU" "F" 559 1075 2909 3921 1.92307692307692 2116
"4981" 172 4981 1487.5 "aU" "F" 551 1080 2912 3943 1.96007259528131 2121.5
"4982" 172 4982 1492.5 "aU" "F" 547 1087 2930 4021 1.9872029250457 2146.25
"4983" 172 4983 1497.5 "aU" "F" 543 1089 2941 4044 2.00552486187845 2154.25
"4984" 172 4984 1502.5 "aU" "F" 525 1071 2950 4010 2.04 2139
"4985" 172 4985 1507.5 "aU" "F" 496 1005 2957 3996 2.02620967741935 2113.5
"4986" 172 4986 1512.5 "aU" "F" 460 924 2886 3989 2.00869565217391 2064.75
"4987" 172 4987 1517.5 "aU" "F" 439 905 2800 3952 2.06150341685649 2024
"4988" 172 4988 1522.5 "aU" "F" 433 907 2871 3922 2.09468822170901 2033.25
"4989" 172 4989 1527.5 "aU" "F" 432 912 3030 3863 2.11111111111111 2059.25
"4990" 172 4990 1532.5 "aU" "F" 434 924 3071 3850 2.12903225806452 2069.75
"4991" 172 4991 1537.5 "aU" "F" 432 938 2997 3849 2.1712962962963 2054
"4992" 172 4992 1542.5 "aU" "F" 436 1006 2972 3827 2.30733944954128 2060.25
"4993" 172 4993 1547.5 "aU" "F" 431 1092 2962 3757 2.53364269141531 2060.5
"4994" 172 4994 1552.5 "aU" "F" 428 1150 2970 3880 2.68691588785047 2107
"4995" 172 4995 1557.5 "aU" "F" 421 1179 2975 4030 2.80047505938242 2151.25
"4996" 172 4996 1562.5 "aU" "F" 414 1193 2962 4140 2.88164251207729 2177.25
"4997" 172 4997 1567.5 "aU" "F" 409 1265 2957 4367 3.09290953545232 2249.5
"4998" 172 4998 1572.5 "aU" "F" 390 1367 3003 4294 3.50512820512821 2263.5
"4999" 172 4999 1577.5 "aU" "F" 375 1394 3097 4246 3.71733333333333 2278
"5000" 172 5000 1582.5 "aU" "F" 359 1373 3124 4325 3.82451253481894 2295.25
"5001" 172 5001 1587.5 "aU" "F" 342 1399 3139 4605 4.0906432748538 2371.25
"5002" 172 5002 1592.5 "aU" "F" 335 1526 3184 4484 4.55522388059701 2382.25
"5003" 173 5003 1677.5 "aU" "F" 828 1383 2947 3961 1.67028985507246 2279.75
"5004" 173 5004 1682.5 "aU" "F" 842 1368 2928 3896 1.62470308788599 2258.5
"5005" 173 5005 1687.5 "aU" "F" 830 1355 2917 3883 1.63253012048193 2246.25
"5006" 173 5006 1692.5 "aU" "F" 804 1323 2917 3878 1.6455223880597 2230.5
"5007" 173 5007 1697.5 "aU" "F" 777 1284 2926 3883 1.65250965250965 2217.5
"5008" 173 5008 1702.5 "aU" "F" 734 1237 2964 3881 1.68528610354223 2204
"5009" 173 5009 1707.5 "aU" "F" 674 1145 3023 3893 1.69881305637982 2183.75
"5010" 173 5010 1712.5 "aU" "F" 615 1092 3057 3918 1.77560975609756 2170.5
"5011" 173 5011 1717.5 "aU" "F" 587 1105 3060 4020 1.8824531516184 2193
"5012" 173 5012 1722.5 "aU" "F" 568 1109 3074 3930 1.95246478873239 2170.25
"5013" 173 5013 1727.5 "aU" "F" 549 1113 3069 3827 2.02732240437158 2139.5
"5014" 173 5014 1732.5 "aU" "F" 532 1110 3084 3699 2.08646616541353 2106.25
"5015" 173 5015 1737.5 "aU" "F" 516 1094 3269 4909 2.12015503875969 2447
"5016" 173 5016 1742.5 "aU" "F" 495 1051 3023 3630 2.12323232323232 2049.75
"5017" 173 5017 1747.5 "aU" "F" 469 976 3049 3914 2.08102345415778 2102
"5018" 173 5018 1752.5 "aU" "F" 445 910 3023 3928 2.04494382022472 2076.5
"5019" 173 5019 1757.5 "aU" "F" 429 885 3030 3943 2.06293706293706 2071.75
"5020" 173 5020 1762.5 "aU" "F" 422 886 3028 3926 2.09952606635071 2065.5
"5021" 173 5021 1767.5 "aU" "F" 419 895 3014 3872 2.13603818615752 2050
"5022" 173 5022 1772.5 "aU" "F" 416 896 2997 3884 2.15384615384615 2048.25
"5023" 173 5023 1777.5 "aU" "F" 417 903 2988 3891 2.16546762589928 2049.75
"5024" 173 5024 1782.5 "aU" "F" 419 911 3011 3896 2.17422434367542 2059.25
"5025" 173 5025 1787.5 "aU" "F" 423 926 3033 3896 2.18912529550827 2069.5
"5026" 173 5026 1792.5 "aU" "F" 425 968 2979 3745 2.27764705882353 2029.25
"5027" 173 5027 1797.5 "aU" "F" 427 1051 2899 3655 2.46135831381733 2008
"5028" 173 5028 1802.5 "aU" "F" 423 1120 2737 3624 2.64775413711584 1976
"5029" 173 5029 1807.5 "aU" "F" 417 1147 2703 3547 2.75059952038369 1953.5
"5030" 173 5030 1812.5 "aU" "F" 408 1144 2604 3262 2.80392156862745 1854.5
"5031" 173 5031 1817.5 "aU" "F" 408 1191 2587 4319 2.91911764705882 2126.25
"5032" 173 5032 1822.5 "aU" "F" 399 1749 2775 4240 4.38345864661654 2290.75
"5033" 173 5033 1827.5 "aU" "F" 340 1753 3398 4221 5.15588235294118 2428
"5034" 174 5034 857.5 "aI" "F" 449 1681 3135 4015 3.74387527839644 2320
"5035" 174 5035 862.5 "aI" "F" 473 1504 2981 4098 3.17970401691332 2264
"5036" 174 5036 867.5 "aI" "F" 531 1544 2979 4056 2.90772128060264 2277.5
"5037" 174 5037 872.5 "aI" "F" 587 1562 2990 4031 2.66098807495741 2292.5
"5038" 174 5038 877.5 "aI" "F" 645 1557 3007 4008 2.41395348837209 2304.25
"5039" 174 5039 882.5 "aI" "F" 662 1551 3008 4016 2.3429003021148 2309.25
"5040" 174 5040 887.5 "aI" "F" 703 1573 2993 4023 2.2375533428165 2323
"5041" 174 5041 892.5 "aI" "F" 744 1594 2975 4021 2.14247311827957 2333.5
"5042" 174 5042 897.5 "aI" "F" 740 1465 2966 4063 1.97972972972973 2308.5
"5043" 174 5043 902.5 "aI" "F" 742 1314 2965 4122 1.77088948787062 2285.75
"5044" 174 5044 907.5 "aI" "F" 803 1385 2934 4075 1.72478206724782 2299.25
"5045" 174 5045 912.5 "aI" "F" 853 1569 2914 4090 1.83939038686987 2356.5
"5046" 174 5046 917.5 "aI" "F" 873 1664 2911 4049 1.90607101947308 2374.25
"5047" 174 5047 922.5 "aI" "F" 879 1736 2899 4081 1.97497155858931 2398.75
"5048" 174 5048 927.5 "aI" "F" 878 1837 2881 4132 2.09225512528474 2432
"5049" 174 5049 932.5 "aI" "F" 869 1912 2873 4167 2.20023014959724 2455.25
"5050" 174 5050 937.5 "aI" "F" 855 1954 2884 4150 2.28538011695906 2460.75
"5051" 174 5051 942.5 "aI" "F" 837 2001 2881 4068 2.39068100358423 2446.75
"5052" 174 5052 947.5 "aI" "F" 800 2029 2886 4060 2.53625 2443.75
"5053" 174 5053 952.5 "aI" "F" 759 2061 2900 4089 2.71541501976285 2452.25
"5054" 174 5054 957.5 "aI" "F" 730 2095 2897 4098 2.86986301369863 2455
"5055" 174 5055 962.5 "aI" "F" 705 2104 2857 4091 2.98439716312057 2439.25
"5056" 174 5056 967.5 "aI" "F" 681 2111 2831 4104 3.09985315712188 2431.75
"5057" 174 5057 972.5 "aI" "F" 649 2115 2838 4127 3.25885978428351 2432.25
"5058" 174 5058 977.5 "aI" "F" 629 2128 2855 4118 3.38314785373609 2432.5
"5059" 174 5059 982.5 "aI" "F" 603 2148 2870 4122 3.56218905472637 2435.75
"5060" 174 5060 987.5 "aI" "F" 564 2173 2896 4179 3.85283687943262 2453
"5061" 174 5061 992.5 "aI" "F" 535 2206 2916 4176 4.12336448598131 2458.25
"5062" 174 5062 997.5 "aI" "F" 503 2267 2896 4186 4.50695825049702 2463
"5063" 174 5063 1002.5 "aI" "F" 469 2340 2856 4269 4.98933901918977 2483.5
"5064" 174 5064 1007.5 "aI" "F" 424 2408 2812 4312 5.67924528301887 2489
"5065" 174 5065 1012.5 "aI" "F" 372 2515 2774 4294 6.76075268817204 2488.75
"5066" 174 5066 1017.5 "aI" "F" 334 2583 2850 4269 7.73353293413174 2509
"5067" 174 5067 1022.5 "aI" "F" 315 1936.63704819277 2672 4279 6.14805412124689 2300.65926204819
"5068" 175 5068 1242.5 "aI" "F" 517 1648 2988 4141 3.18762088974855 2323.5
"5069" 175 5069 1247.5 "aI" "F" 611 1707 2979 4057 2.79378068739771 2338.5
"5070" 175 5070 1252.5 "aI" "F" 647 1671 2980 4043 2.58268933539413 2335.25
"5071" 175 5071 1257.5 "aI" "F" 694 1686 2992 3993 2.42939481268012 2341.25
"5072" 175 5072 1262.5 "aI" "F" 737 1711 2980 3966 2.32157394843962 2348.5
"5073" 175 5073 1267.5 "aI" "F" 751 1695 2956 3897 2.25699067909454 2324.75
"5074" 175 5074 1272.5 "aI" "F" 761 1695 2915 3927 2.22733245729304 2324.5
"5075" 175 5075 1277.5 "aI" "F" 775 1760 2891 4002 2.27096774193548 2357
"5076" 175 5076 1282.5 "aI" "F" 797 1852 2918 3973 2.3237139272271 2385
"5077" 175 5077 1287.5 "aI" "F" 824 1906 2915 3958 2.31310679611651 2400.75
"5078" 175 5078 1292.5 "aI" "F" 837 1913 2918 3966 2.28554360812425 2408.5
"5079" 175 5079 1297.5 "aI" "F" 826 1956 2925 3954 2.3680387409201 2415.25
"5080" 175 5080 1302.5 "aI" "F" 812 1937 2947 3968 2.38546798029557 2416
"5081" 175 5081 1307.5 "aI" "F" 801 1985 2987 4040 2.47815230961298 2453.25
"5082" 175 5082 1312.5 "aI" "F" 791 2129 3013 4078 2.69152970922882 2502.75
"5083" 175 5083 1317.5 "aI" "F" 776 2143 3005 4069 2.76159793814433 2498.25
"5084" 175 5084 1322.5 "aI" "F" 764 2148 3016 3979 2.81151832460733 2476.75
"5085" 175 5085 1327.5 "aI" "F" 751 2163 3034 3950 2.88015978695073 2474.5
"5086" 175 5086 1332.5 "aI" "F" 732 2182 3040 3981 2.98087431693989 2483.75
"5087" 175 5087 1337.5 "aI" "F" 712 2218 3013 3995 3.11516853932584 2484.5
"5088" 175 5088 1342.5 "aI" "F" 687 2246 3005 4017 3.26928675400291 2488.75
"5089" 175 5089 1347.5 "aI" "F" 657 2252 3024 4030 3.42770167427702 2490.75
"5090" 175 5090 1352.5 "aI" "F" 633 2236 3044 4014 3.53238546603476 2481.75
"5091" 175 5091 1357.5 "aI" "F" 599 2218 3067 4035 3.70283806343906 2479.75
"5092" 175 5092 1362.5 "aI" "F" 557 2199 3067 4061 3.94793536804309 2471
"5093" 175 5093 1367.5 "aI" "F" 490 2176 3073 4087 4.44081632653061 2456.5
"5094" 175 5094 1372.5 "aI" "F" 373 2152 3104 4132 5.76943699731904 2440.25
"5095" 176 5095 827.5 "aI" "F" 931 1593 3071 3868 1.71106337271751 2365.75
"5096" 176 5096 832.5 "aI" "F" 889 1596 3068 3866 1.79527559055118 2354.75
"5097" 176 5097 837.5 "aI" "F" 893 1628 3058 3875 1.82306830907055 2363.5
"5098" 176 5098 842.5 "aI" "F" 1019 1670 3032 3893 1.63886162904809 2403.5
"5099" 176 5099 847.5 "aI" "F" 1004 1670 3037 3966 1.66334661354582 2419.25
"5100" 176 5100 852.5 "aI" "F" 962 1674 3103 3979 1.74012474012474 2429.5
"5101" 176 5101 857.5 "aI" "F" 927 1708 3144 3958 1.84250269687163 2434.25
"5102" 176 5102 862.5 "aI" "F" 893 1760 3123 3961 1.97088465845465 2434.25
"5103" 176 5103 867.5 "aI" "F" 865 1792 3146 3965 2.07167630057803 2442
"5104" 176 5104 872.5 "aI" "F" 848 1807 3179 4012 2.13089622641509 2461.5
"5105" 176 5105 877.5 "aI" "F" 834 1858 3219 4032 2.22781774580336 2485.75
"5106" 176 5106 882.5 "aI" "F" 819 1911 3137 4041 2.33333333333333 2477
"5107" 176 5107 887.5 "aI" "F" 813 1960 3066 4021 2.41082410824108 2465
"5108" 176 5108 892.5 "aI" "F" 814 2051 3044 3990 2.51965601965602 2474.75
"5109" 176 5109 897.5 "aI" "F" 813 2110 3045 4002 2.59532595325953 2492.5
"5110" 176 5110 902.5 "aI" "F" 805 2126 3056 4027 2.64099378881988 2503.5
"5111" 176 5111 907.5 "aI" "F" 789 2145 3037 4061 2.71863117870722 2508
"5112" 176 5112 912.5 "aI" "F" 776 2162 3016 4071 2.7860824742268 2506.25
"5113" 176 5113 917.5 "aI" "F" 758 2181 3021 4079 2.87730870712401 2509.75
"5114" 176 5114 922.5 "aI" "F" 745 2198 3058 4095 2.9503355704698 2524
"5115" 176 5115 927.5 "aI" "F" 726 2231 3093 4060 3.07300275482094 2527.5
"5116" 176 5116 932.5 "aI" "F" 684 2259 3108 4031 3.30263157894737 2520.5
"5117" 176 5117 937.5 "aI" "F" 620 2286 3105 4059 3.68709677419355 2517.5
"5118" 176 5118 942.5 "aI" "F" 489 2336 3057 4099 4.77709611451943 2495.25
"5119" 176 5119 947.5 "aI" "F" 377 2464 3058 4115 6.53580901856764 2503.5
"5120" 176 5120 952.5 "aI" "F" 351 2441 3130 4108 6.95441595441595 2507.5
"5121" 176 5121 957.5 "aI" "F" 337 2367 3139 4122 7.02373887240356 2491.25
"5122" 176 5122 962.5 "aI" "F" 324 2318 3127 4133 7.15432098765432 2475.5
