"smpl" "percentage" "T1" "T2" "T3" "T4"
"10515" 176 23.73 897.033898305085 1753.83050847458 3125.49152542373 3960.64406779661
"10516" 176 25.42 882.559322033898 1771.93220338983 3131.57627118644 3962.49152542373
"10517" 176 27.12 868.796610169491 1787.66101694915 3142.8813559322 3964.45762711864
"10518" 176 28.81 858.949152542373 1797.33898305085 3157.74576271186 3981.72881355932
"10519" 176 30.51 850.593220338983 1804.71186440678 3173.96610169492 4004.83050847458
"10520" 176 32.2 843.254237288136 1824.28813559322 3192.5593220339 4018.77966101695
"10521" 176 33.9 836.372881355932 1849.35593220339 3212.22033898305 4028.61016949153
"10522" 176 35.59 829.169491525424 1875.06779661017 3192.59322033898 4034.89830508475
"10523" 176 37.29 821.796610169491 1901.1186440678 3152.28813559322 4039.32203389831
"10524" 176 38.98 817.169491525424 1925.94915254237 3115.33898305085 4034.89830508475
"10525" 176 40.68 814.220338983051 1950.03389830508 3080.4406779661 4025.06779661017
"10526" 176 42.37 813.28813559322 1986.22033898305 3059.66101694915 4012.06779661017
"10527" 176 44.07 813.779661016949 2030.94915254237 3048.84745762712 3996.83050847458
"10528" 176 45.76 813.728813559322 2067 3044.27118644068 3993.25423728814
"10529" 176 47.46 813.237288135593 2096 3044.76271186441 3999.15254237288
"10530" 176 49.15 810.966101694915 2114.06779661017 3047.79661016949 4008.35593220339
"10531" 176 50.85 807.033898305085 2121.93220338983 3053.20338983051 4020.64406779661
"10532" 176 52.54 801.203389830509 2130.50847457627 3051.49152542373 4035.06779661017
"10533" 176 54.24 793.338983050847 2139.84745762712 3042.15254237288 4051.77966101695
"10534" 176 55.93 786.135593220339 2148.74576271186 3032.37288135593 4063.20338983051
"10535" 176 57.63 779.745762711864 2157.10169491525 3022.05084745763 4068.1186440678
"10536" 176 59.32 772.338983050847 2165.86440677966 3017.01694915254 4072.62711864407
"10537" 176 61.02 763.491525423729 2175.20338983051 3019.47457627119 4076.5593220339
"10538" 176 62.71 755.576271186441 2184.16949152542 3027.89830508475 4081.98305084746
"10539" 176 64.41 749.186440677966 2192.52542372881 3046.08474576271 4089.84745762712
"10540" 176 66.1 741.779661016949 2203.59322033898 3063.93220338983 4089.06779661017
"10541" 176 67.8 732.440677966102 2219.81355932203 3081.13559322034 4071.86440677966
"10542" 176 69.49 719.593220338983 2235.27118644068 3095.28813559322 4055.57627118644
"10543" 176 71.19 698.949152542373 2249.03389830508 3102.66101694915 4041.32203389831
"10544" 176 72.88 675.322033898305 2262.66101694915 3107.59322033898 4034.79661016949
"10545" 176 74.58 643.864406779661 2275.93220338983 3106.1186440678 4048.5593220339
"10546" 176 76.27 604.457627118644 2291.93220338983 3099.30508474576 4063.74576271186
"10547" 176 77.97 540.067796610169 2316.50847457627 3075.71186440678 4083.40677966102
"10548" 176 79.66 477.610169491525 2349.01694915254 3057.10169491525 4100.62711864407
"10549" 176 81.36 422.559322033898 2411.93220338983 3057.59322033898 4108.49152542373
"10550" 176 83.05 374.796610169491 2462.05084745763 3064.10169491525 4114.40677966102
"10551" 176 84.75 362.016949152542 2450.74576271186 3099.49152542373 4110.96610169491
"10552" 176 86.44 350.050847457627 2435.98305084746 3130.61016949153 4108.94915254237
"10553" 176 88.14 343.169491525424 2399.61016949153 3135.03389830508 4115.83050847458
"10554" 176 89.83 336.338983050847 2364.50847457627 3138.38983050847 4122.5593220339
"10555" 176 91.53 329.949152542373 2340.42372881356 3132.49152542373 4127.96610169491
"10556" 176 93.22 323.186440677966 2317.22033898305 3126.76271186441 4133
"10557" 176 94.92 311.389830508475 2305.91525423729 3123.32203389831 4133
"10558" 176 96.61 299.71186440678 2294.54237288136 3119.72881355932 4133.03389830509
"10559" 176 98.31 291.35593220339 2281.27118644068 3111.86440677966 4134.01694915254
"10560" 176 100 283 2268 3104 4135
"10561" 177 0 250 917 2559 3592
"10562" 177 1.69 257.593220338983 917 2643.61016949153 3573.01694915254
"10563" 177 3.39 267.389830508475 923.949152542373 2721.94915254237 3551.15254237288
"10564" 177 5.08 289.084745762712 968.423728813559 2766.42372881356 3513.72881355932
"10565" 177 6.78 308.915254237288 1004.59322033898 2811.40677966102 3478.84745762712
"10566" 177 8.47 324.64406779661 1022.49152542373 2857.50847457627 3449.5593220339
"10567" 177 10.17 339.101694915254 1032 2878.4406779661 3445.94915254237
"10568" 177 11.86 352.118644067797 1032 2870.84745762712 3471.4406779661
"10569" 177 13.56 366.152542372881 1031.32203389831 2845.96610169492 3508.79661016949
"10570" 177 15.25 380.796610169492 1030.23728813559 2810.71186440678 3553.27118644068
"10571" 177 16.95 399.254237288136 1043.13559322034 2831.38983050847 3582.49152542373
"10572" 177 18.64 418.779661016949 1059.94915254237 2867.72881355932 3607.4406779661
"10573" 177 20.34 439.322033898305 1094.05084745763 2899.49152542373 3664.42372881356
"10574" 177 22.03 459.220338983051 1129.20338983051 2927.89830508475 3718
"10575" 177 23.73 472.237288135593 1163.37288135593 2926.81355932203 3718
"10576" 177 25.42 483.35593220339 1192.79661016949 2918.13559322034 3708.10169491525
"10577" 177 27.12 488.779661016949 1207.98305084746 2886.67796610169 3668.50847457627
"10578" 177 28.81 492.220338983051 1217 2848.61016949153 3631.33898305085
"10579" 177 30.51 492.762711864407 1217 2800.8813559322 3597.71186440678
"10580" 177 32.2 491.779661016949 1206.93220338983 2758.94915254237 3560.1186440678
"10581" 177 33.9 489.610169491525 1189.03389830508 2721.52542372881 3519.4406779661
"10582" 177 35.59 489.779661016949 1166.06779661017 2700.86440677966 3527.49152542373
"10583" 177 37.29 490.864406779661 1141.1186440678 2686.76271186441 3554.61016949153
"10584" 177 38.98 495.745762711864 1153.18644067797 2694.96610169492 3648.64406779661
"10585" 177 40.68 500.915254237288 1171.42372881356 2706.25423728814 3753.5593220339
"10586" 177 42.37 498.203389830508 1216.98305084746 2714.38983050847 3899.45762711864
"10587" 177 44.07 494.881355932203 1257.66101694915 2721.50847457627 4044.84745762712
"10588" 177 45.76 488.915254237288 1277.18644067797 2724.22033898305 4188.03389830509
"10589" 177 47.46 484.813559322034 1276.20338983051 2719.28813559322 4247.3220338983
"10590" 177 49.15 484.271186440678 1236.06779661017 2699.76271186441 4146.4406779661
"10591" 177 50.85 489.694915254237 1348.8813559322 2689.45762711864 4061.01694915254
"10592" 177 52.54 501.084745762712 1614.64406779661 2688.37288135593 3991.05084745763
"10593" 177 54.24 489.338983050847 1741.94915254237 2693.33898305085 3962.37288135593
"10594" 177 55.93 465.474576271186 1796.72881355932 2701.47457627119 3955.32203389831
"10595" 177 57.63 434.559322033898 1768.66101694915 2680.96610169492 3963.69491525424
"10596" 177 59.32 402.016949152542 1721.47457627119 2653.84745762712 3975.62711864407
"10597" 177 61.02 387.864406779661 1720.52542372881 2611.49152542373 3970.22033898305
"10598" 177 62.71 375.254237288136 1726.89830508475 2575.49152542373 3964.93220338983
"10599" 177 64.41 369.28813559322 1774.08474576271 2587.42372881356 3964.38983050847
"10600" 177 66.1 363.627118644068 1821.1186440678 2599.05084745763 3963.23728813559
"10601" 177 67.8 358.745762711864 1867.76271186441 2609.89830508475 3960.52542372881
"10602" 177 69.49 353.627118644068 1895.89830508475 2606.27118644068 3946.89830508475
"10603" 177 71.19 348.203389830508 1900.23728813559 2584.03389830508 3919.23728813559
"10604" 177 72.88 345.35593220339 1928.40677966102 2564.37288135593 3907.67796610169
"10605" 177 74.58 344.271186440678 1972.8813559322 2546.47457627119 3907.13559322034
"10606" 177 76.27 344.813559322034 2008.81355932203 2614.81355932203 3900.49152542373
"10607" 177 77.97 345.898305084746 2041.89830508475 2711.89830508475 3891.81355932203
"10608" 177 79.66 349.932203389831 2053.35593220339 2950.05084745763 3907.22033898305
"10609" 177 81.36 354.372881355932 2062.16949152542 3191.40677966102 3926.06779661017
"10610" 177 83.05 360.338983050847 2064.8813559322 3261.91525423729 3959.15254237288
"10611" 177 84.75 365.474576271186 2069.01694915254 3300.03389830509 3983.57627118644
"10612" 177 86.44 367.64406779661 2078.23728813559 3222.47457627119 3977.06779661017
"10613" 177 88.14 369.203389830508 2085.22033898305 3178.06779661017 3982.96610169492
"10614" 177 89.83 369.745762711864 2088.47457627119 3188.91525423729 4009.54237288136
"10615" 177 91.53 369.135593220339 2084.52542372881 3221.94915254237 4058.59322033898
"10616" 177 93.22 367.508474576271 2074.22033898305 3274.5593220339 4127.47457627119
"10617" 177 94.92 358.423728813559 2072.49152542373 3355.8813559322 4166.15254237288
"10618" 177 96.61 345.949152542373 2074.66101694915 3450.25423728814 4191.10169491525
"10619" 177 98.31 327.983050847458 2085.98305084746 3542.79661016949 4193.16949152542
"10620" 177 100 309 2099 3635 4191
"10621" 178 0 551 1458 2884 4175
"10622" 178 1.69 612.627118644068 1377.45762711864 2846.77966101695 4178.05084745763
"10623" 178 3.39 667.64406779661 1317.40677966102 2809.77966101695 4163.03389830509
"10624" 178 5.08 710.966101694915 1293.61016949153 2773.16949152542 4116.05084745763
"10625" 178 6.78 762.220338983051 1499.40677966102 2791.20338983051 4091.54237288136
"10626" 178 8.47 813.983050847458 1776.77966101695 2829.13559322034 4076.4406779661
"10627" 178 10.17 837.779661016949 1870.13559322034 2854.76271186441 4069.72881355932
"10628" 178 11.86 852.898305084746 1927.69491525424 2867.37288135593 4063.01694915254
"10629" 178 13.56 857.169491525424 1940.50847457627 2863.71186440678 4056.30508474576
"10630" 178 15.25 857.016949152542 1930.22033898305 2842.84745762712 4058.4406779661
"10631" 178 16.95 855.593220338983 1916.08474576271 2823.1186440678 4060.77966101695
"10632" 178 18.64 853.152542372881 1910.59322033898 2829.83050847458 4053.45762711864
"10633" 178 20.34 849.745762711864 1918.62711864407 2826.8813559322 4045.16949152542
"10634" 178 22.03 845.474576271186 1938.76271186441 2815.28813559322 4036.01694915254
"10635" 178 23.73 855.847457627119 1962.69491525424 2836.23728813559 4035
"10636" 178 25.42 867.745762711864 1976.57627118644 2869.03389830508 4036.37288135593
"10637" 178 27.12 878.728813559322 1958.8813559322 2925.16949152542 4041.86440677966
"10638" 178 28.81 887.101694915254 1959.08474576271 2987.27118644068 4051.45762711864
"10639" 178 30.51 893.813559322034 1970.67796610169 3053.16949152542 4063.66101694915
"10640" 178 32.2 896.372881355932 1993.54237288136 2976.69491525424 4003.49152542373
"10641" 178 33.9 898 2000.45762711864 2901.23728813559 3948.16949152542
"10642" 178 35.59 898 1974.83050847458 2835.94915254237 3906.67796610169
"10643" 178 37.29 897.152542372881 1954.28813559322 2849.89830508475 3889.76271186441
"10644" 178 38.98 895.830508474576 1937.27118644068 2898.91525423729 3885.18644067797
"10645" 178 40.68 892.779661016949 1942.15254237288 2951.38983050847 3906.54237288136
"10646" 178 42.37 889.220338983051 1947.28813559322 2974.8813559322 3927.89830508475
"10647" 178 44.07 884.949152542373 1952.77966101695 2957.79661016949 3949.25423728814
"10648" 178 45.76 876.881355932203 1951.62711864407 2950.67796610169 3966.81355932203
"10649" 178 47.46 866.966101694915 1950.52542372881 2946.91525423729 3982.94915254237
"10650" 178 49.15 852.322033898305 1961.50847457627 2946.30508474576 3996.98305084746
"10651" 178 50.85 831.271186440678 1979.20338983051 2947.83050847458 4021.69491525424
"10652" 178 52.54 803.813559322034 2003.61016949153 2951.49152542373 4057.08474576271
"10653" 178 54.24 775.305084745763 2016.98305084746 2948.84745762712 4070.40677966102
"10654" 178 55.93 748.254237288136 2026.94915254237 2944.91525423729 4080.30508474576
"10655" 178 57.63 726.898305084746 2031.22033898305 2940.03389830508 4090.67796610169
"10656" 178 59.32 702.338983050847 2044.03389830508 2941.20338983051 4113.86440677966
"10657" 178 61.02 675.491525423729 2062.94915254237 2946.69491525424 4146.20338983051
"10658" 178 62.71 646.338983050847 2086.47457627119 2949.30508474576 4146.84745762712
"10659" 178 64.41 618.915254237288 2111.01694915254 2947.27118644068 4154.20338983051
"10660" 178 66.1 595.728813559322 2137.25423728814 2935.06779661017 4181.05084745763
"10661" 178 67.8 565.627118644068 2171.22033898305 2937.50847457627 4176.57627118644
"10662" 178 69.49 532.322033898305 2208.77966101695 2947 4155.4406779661
"10663" 178 71.19 507.915254237288 2236.84745762712 2947 4099.30508474576
"10664" 178 72.88 489.915254237288 2262.06779661017 2943.4406779661 4054.5593220339
"10665" 178 74.58 481.983050847458 2282.81355932203 2934.28813559322 4027.71186440678
"10666" 178 76.27 481.372881355932 2294.86440677966 2982.79661016949 4004.06779661017
"10667" 178 77.97 483.406779661017 2303.40677966102 3044.96610169492 3983.25423728814
"10668" 178 79.66 487.06779661017 2307.06779661017 3062.66101694915 3976.54237288136
"10669" 178 81.36 489 2314.18644067797 3084.96610169492 3979.33898305085
"10670" 178 83.05 489 2325.16949152542 3112.42372881356 3992.76271186441
"10671" 178 84.75 483.915254237288 2338.18644067797 3142.42372881356 4029.06779661017
"10672" 178 86.44 475.559322033898 2359.20338983051 3171.15254237288 4070.30508474576
"10673" 178 88.14 457.864406779661 2411.67796610169 3192.50847457627 4113.01694915254
"10674" 178 89.83 430.677966101695 2477.71186440678 3215.89830508475 4152.6779661017
"10675" 178 91.53 395.898305084746 2554.59322033898 3240.91525423729 4189.89830508475
"10676" 178 93.22 360 2601.27118644068 3301.72881355932 4242.22033898305
"10677" 178 94.92 328.237288135593 2658.59322033898 3338.67796610169 4276.25423728814
"10678" 178 96.61 307.491525423729 2750.72881355932 3305.1186440678 4259.16949152542
"10679" 178 98.31 297.271186440678 2770.35593220339 3217.76271186441 4211.28813559322
"10680" 178 100 293 2749 3100 4146
"10681" 179 0 636 1260 2798 3762
"10682" 179 1.69 664.745762711864 1281.69491525424 2824.03389830508 3767.42372881356
"10683" 179 3.39 692.64406779661 1300 2846 3774.8813559322
"10684" 179 5.08 715.966101694915 1300 2846 3793.32203389831
"10685" 179 6.78 734.881355932203 1310.16949152542 2843.28813559322 3824.64406779661
"10686" 179 8.47 744.101694915254 1342.71186440678 2834.61016949153 3884.30508474576
"10687" 179 10.17 748.491525423729 1370.16949152542 2820.84745762712 3917.27118644068
"10688" 179 11.86 747.406779661017 1391.86440677966 2801.32203389831 3919.98305084746
"10689" 179 13.56 744.627118644068 1413.5593220339 2776.03389830508 3902.69491525424
"10690" 179 15.25 740.830508474576 1435.25423728814 2747.28813559322 3873.40677966102
"10691" 179 16.95 749.745762711864 1473.89830508475 2704.98305084746 3849.62711864407
"10692" 179 18.64 762.220338983051 1517.28813559322 2658.8813559322 3827.38983050847
"10693" 179 20.34 831.64406779661 1581.01694915254 2645.32203389831 3835.66101694915
"10694" 179 22.03 897.237288135593 1644.06779661017 2637.4406779661 3845.50847457627
"10695" 179 23.73 889.101694915254 1687.45762711864 2663.47457627119 3850.93220338983
"10696" 179 25.42 880.694915254237 1722.71186440678 2705.77966101695 3859.06779661017
"10697" 179 27.12 871.474576271186 1733.5593220339 2796.89830508475 3875.33898305085
"10698" 179 28.81 863.35593220339 1766.4406779661 2866.20338983051 3898
"10699" 179 30.51 856.847457627119 1831.52542372881 2903.62711864407 3930
"10700" 179 32.2 853.389830508475 1878.30508474576 2938 3959.5593220339
"10701" 179 33.9 852.305084745763 1910.84745762712 2970 3987.22033898305
"10702" 179 35.59 848.491525423729 1935.59322033898 2975.49152542373 3990.71186440678
"10703" 179 37.29 843.610169491525 1957.28813559322 2970.61016949153 3984.74576271186
"10704" 179 38.98 832.559322033898 1969.49152542373 2922.06779661017 3983.52542372881
"10705" 179 40.68 820.457627118644 1979.62711864407 2868.77966101695 3983.05084745763
"10706" 179 42.37 803.101694915254 1967.69491525424 2861.72881355932 3984.67796610169
"10707" 179 44.07 785.542372881356 1961.96610169492 2855.28813559322 3986.20338983051
"10708" 179 45.76 767.101694915254 1983.1186440678 2851.49152542373 3987.28813559322
"10709" 179 47.46 747.728813559322 2005.20338983051 2841.16949152542 3993.40677966102
"10710" 179 49.15 726.576271186441 2029.06779661017 2818.38983050847 4009.13559322034
"10711" 179 50.85 708.135593220339 2056.72881355932 2804.5593220339 4019.98305084746
"10712" 179 52.54 692.406779661017 2088.18644067797 2799.67796610169 4025.94915254237
"10713" 179 54.24 677.033898305085 2115.01694915254 2810.10169491525 4038.67796610169
"10714" 179 55.93 661.847457627119 2139.42372881356 2828.54237288136 4054.94915254237
"10715" 179 57.63 650.627118644068 2147.96610169492 2842.57627118644 4067.25423728814
"10716" 179 59.32 640.322033898305 2152.84745762712 2855.59322033898 4078.64406779661
"10717" 179 61.02 630.016949152542 2170.86440677966 2853.89830508475 4077.94915254237
"10718" 179 62.71 618.762711864407 2190.38983050847 2855.32203389831 4078.15254237288
"10719" 179 64.41 600.864406779661 2217.50847457627 2881.89830508475 4087.37288135593
"10720" 179 66.1 584.338983050847 2241.72881355932 2903.74576271186 4099.18644067797
"10721" 179 67.8 571.322033898305 2258.54237288136 2913.50847457627 4117.62711864407
"10722" 179 69.49 558.067796610169 2277.96610169492 2909.27118644068 4122.06779661017
"10723" 179 71.19 544.508474576271 2300.74576271186 2887.03389830508 4108.50847457627
"10724" 179 72.88 529.661016949153 2324.49152542373 2876.38983050847 4082.06779661017
"10725" 179 74.58 513.932203389831 2348.89830508475 2873.67796610169 4046.81355932203
"10726" 179 76.27 498.203389830509 2360.28813559322 2901.8813559322 4041.25423728814
"10727" 179 77.97 482.474576271186 2367.33898305085 2940.38983050847 4045.59322033898
"10728" 179 79.66 474.118644067797 2363.57627118644 2966.61016949153 4066.15254237288
"10729" 179 81.36 466.593220338983 2358.69491525424 2993.96610169492 4087.81355932203
"10730" 179 83.05 460.084745762712 2353.81355932203 3057.42372881356 4100.83050847458
"10731" 179 84.75 453.694915254237 2349.52542372881 3139.50847457627 4112.77966101695
"10732" 179 86.44 447.728813559322 2347.35593220339 3288.1186440678 4120.91525423729
"10733" 179 88.14 443.389830508475 2342.54237288136 3379.37288135593 4134.13559322034
"10734" 179 89.83 441.762711864407 2333.32203389831 3375.03389830508 4155.83050847458
"10735" 179 91.53 439.559322033898 2326.69491525424 3325.16949152542 4170.61016949153
"10736" 179 93.22 436.847457627119 2322.35593220339 3235.13559322034 4179.28813559322
"10737" 179 94.92 433.016949152542 2301.61016949153 3171.57627118644 4181.62711864407
"10738" 179 96.61 428.677966101695 2273.40677966102 3120.05084745763 4181.08474576271
"10739" 179 98.31 420.220338983051 2239.25423728814 3101.47457627119 4187.86440677966
"10740" 179 100 411 2204 3089 4196
"10741" 180 0 464 1502 2846 3660
"10742" 180 1.69 480.779661016949 1490.81355932203 2779.4406779661 3684.05084745763
"10743" 180 3.39 497.440677966102 1480.69491525424 2728.42372881356 3730.52542372881
"10744" 180 5.08 513.661016949153 1474.54237288136 2735.13559322034 3860.28813559322
"10745" 180 6.78 527.271186440678 1463.64406779661 2728.79661016949 3953.98305084746
"10746" 180 8.47 537.338983050847 1446.30508474576 2704.74576271186 3998.72881355932
"10747" 180 10.17 542.423728813559 1409.38983050847 2689.23728813559 4002.89830508475
"10748" 180 11.86 544.661016949153 1361.28813559322 2678.61016949153 3983.8813559322
"10749" 180 13.56 540.254237288136 1317.45762711864 2684.1186440678 3973.40677966102
"10750" 180 15.25 534.898305084746 1276.49152542373 2694.30508474576 3964.93220338983
"10751" 180 16.95 533.220338983051 1268.10169491525 2732.33898305085 3963.81355932203
"10752" 180 18.64 530.932203389831 1260.01694915254 2772.05084745763 3969.5593220339
"10753" 180 20.34 527.016949152542 1252.74576271186 2816.23728813559 3993.61016949153
"10754" 180 22.03 523.372881355932 1240.86440677966 2842.79661016949 4032.30508474576
"10755" 180 23.73 520.016949152542 1224.08474576271 2850.62711864407 4086.5593220339
"10756" 180 25.42 514.322033898305 1191.71186440678 2849.8813559322 4071.81355932203
"10757" 180 27.12 507.610169491525 1152.5593220339 2845.40677966102 4027.06779661017
"10758" 180 28.81 498.864406779661 1103.74576271186 2847.03389830508 3976.22033898305
"10759" 180 30.51 490.254237288136 1057.08474576271 2848.86440677966 3928.28813559322
"10760" 180 32.2 484.101694915254 1033.03389830508 2847.74576271186 3905.91525423729
"10761" 180 33.9 479.813559322034 1014.20338983051 2843.08474576271 3883.16949152542
"10762" 180 35.59 479.254237288136 1005.81355932203 2831.33898305085 3859.67796610169
"10763" 180 37.29 480.525423728814 1001.38983050847 2811.05084745763 3845.64406779661
"10764" 180 38.98 483.322033898305 1000.27118644068 2783.64406779661 3839.49152542373
"10765" 180 40.68 488.237288135593 1009.74576271186 2743.52542372881 3840.1186440678
"10766" 180 42.37 493.830508474576 1022.61016949153 2699.33898305085 3842.91525423729
"10767" 180 44.07 499.966101694915 1057.71186440678 2684.4406779661 3875
"10768" 180 45.76 505.610169491525 1094.83050847458 2673.91525423729 3909.42372881356
"10769" 180 47.46 508.966101694915 1137.89830508475 2678.94915254237 3950.25423728814
"10770" 180 49.15 511.440677966102 1178.54237288136 2685.96610169492 3976.10169491525
"10771" 180 50.85 512.559322033898 1215.45762711864 2696.03389830508 3978.89830508475
"10772" 180 52.54 513 1245.25423728814 2698.30508474576 3994.91525423729
"10773" 180 54.24 513 1270.42372881356 2695.50847457627 4019.52542372881
"10774" 180 55.93 511.169491525424 1285.06779661017 2694.54237288136 4041.38983050847
"10775" 180 57.63 508.847457627119 1296.77966101695 2694.15254237288 4063.54237288136
"10776" 180 59.32 503.813559322034 1289.50847457627 2699.18644067797 4114.4406779661
"10777" 180 61.02 498.64406779661 1279.1186440678 2702.72881355932 4166.83050847458
"10778" 180 62.71 493.050847457627 1258.98305084746 2701.61016949153 4223.8813559322
"10779" 180 64.41 488.983050847458 1250.54237288136 2696.16949152542 4203.64406779661
"10780" 180 66.1 486.745762711864 1256.13559322034 2685.54237288136 4090.66101694915
"10781" 180 67.8 484.881355932203 1277.38983050847 2669.32203389831 4032.86440677966
"10782" 180 69.49 483.203389830509 1306.47457627119 2650.30508474576 4002.66101694915
"10783" 180 71.19 479.559322033898 1312.94915254237 2630.30508474576 3999.98305084746
"10784" 180 72.88 475.694915254237 1318.23728813559 2611.28813559322 4001.40677966102
"10785" 180 74.58 472.338983050847 1342.84745762712 2603.45762711864 4005.8813559322
"10786" 180 76.27 469.152542372881 1386.27118644068 2599.01694915254 4011.8813559322
"10787" 180 77.97 466.35593220339 1472.96610169491 2602.37288135593 4021.38983050847
"10788" 180 79.66 463.559322033898 1558.79661016949 2607.74576271186 4023.69491525424
"10789" 180 81.36 460.762711864407 1643.81355932203 2615.01694915254 4019.22033898305
"10790" 180 83.05 456.338983050847 1691.81355932203 2607.64406779661 3996.4406779661
"10791" 180 84.75 451.305084745763 1725.93220338983 2594.77966101695 3966.79661016949
"10792" 180 86.44 444.169491525424 1742.18644067797 2601.35593220339 3939.25423728814
"10793" 180 88.14 436.305084745763 1756.61016949153 2608.25423728814 3917.52542372881
"10794" 180 89.83 425.118644067797 1767.23728813559 2609.93220338983 3927.59322033898
"10795" 180 91.53 410.677966101695 1751.01694915254 2595.33898305085 3936.23728813559
"10796" 180 93.22 390.542372881356 1687.81355932203 2552.27118644068 3942.38983050847
"10797" 180 94.92 371.694915254237 1580.49152542373 2540.1186440678 3923.42372881356
"10798" 180 96.61 353.796610169491 1440.66101694915 2550.74576271186 3885.94915254237
"10799" 180 98.31 344.71186440678 1546.72881355932 2599.27118644068 3900.91525423729
"10800" 180 100 338 1719 2658 3930
"10801" 181 0 744 1328 2924 4128
"10802" 181 1.69 723.728813559322 1321.76271186441 2927.1186440678 4121.37288135593
"10803" 181 3.39 703.457627118644 1315.52542372881 2930.23728813559 4114.74576271186
"10804" 181 5.08 699.627118644068 1312.16949152542 2932.67796610169 4109.98305084746
"10805" 181 6.78 717.169491525424 1312.5593220339 2934.23728813559 4107.64406779661
"10806" 181 8.47 734.71186440678 1312.94915254237 2935.79661016949 4105.30508474576
"10807" 181 10.17 740.728813559322 1307.91525423729 2932.94915254237 4103.30508474576
"10808" 181 11.86 745.016949152542 1302.06779661017 2929.4406779661 4101.35593220339
"10809" 181 13.56 746.932203389831 1295.03389830508 2926.52542372881 4099.52542372881
"10810" 181 15.25 743.423728813559 1285.28813559322 2924.96610169492 4097.96610169491
"10811" 181 16.95 739.915254237288 1275.54237288136 2923.40677966102 4096.40677966102
"10812" 181 18.64 734.677966101695 1268.67796610169 2928.47457627119 4100.03389830509
"10813" 181 20.34 728.830508474576 1262.83050847458 2935.8813559322 4105.49152542373
"10814" 181 22.03 723.389830508475 1257.86440677966 2942.20338983051 4110.54237288136
"10815" 181 23.73 719.881355932203 1257.08474576271 2943.37288135593 4113.66101694915
"10816" 181 25.42 716.372881355932 1256.30508474576 2944.54237288136 4116.77966101695
"10817" 181 27.12 713.576271186441 1256.47457627119 2943.33898305085 4115.86440677966
"10818" 181 28.81 711.237288135593 1257.25423728814 2940.61016949153 4112.35593220339
"10819" 181 30.51 708.898305084746 1257.86440677966 2938.62711864407 4109.72881355932
"10820" 181 32.2 706.559322033898 1254.74576271186 2953.05084745763 4126.49152542373
"10821" 181 33.9 704.220338983051 1251.62711864407 2967.47457627119 4143.25423728814
"10822" 181 35.59 704.491525423729 1244.59322033898 2977.98305084746 4163.37288135593
"10823" 181 37.29 707.610169491525 1233.28813559322 2984.22033898305 4187.15254237288
"10824" 181 38.98 710.728813559322 1221.98305084746 2990.45762711864 4210.93220338983
"10825" 181 40.68 703.169491525424 1174.72881355932 2993.49152542373 4190.22033898305
"10826" 181 42.37 694.593220338983 1124.05084745763 2996.22033898305 4165.27118644068
"10827" 181 44.07 678.423728813559 1078.93220338983 2993.52542372881 4146.28813559322
"10828" 181 45.76 648.016949152542 1044.23728813559 2980.66101694915 4138.49152542373
"10829" 181 47.46 617.610169491525 1009.54237288136 2967.79661016949 4130.69491525424
"10830" 181 49.15 605.203389830509 1001.69491525424 2969.57627118644 4123.50847457627
"10831" 181 50.85 597.796610169491 1001.30508474576 2975.42372881356 4116.49152542373
"10832" 181 52.54 592 1002.10169491525 2982.28813559322 4108.96610169491
"10833" 181 54.24 592 1007.16949152542 2992.81355932203 4099.61016949153
"10834" 181 55.93 592 1012.23728813559 3003.33898305085 4090.25423728814
"10835" 181 57.63 588.186440677966 1016.54237288136 3005.72881355932 4091.83050847458
"10836" 181 59.32 582.338983050847 1020.4406779661 3003.77966101695 4099.23728813559
"10837" 181 61.02 575.745762711864 1023.86440677966 3001.25423728814 4106.30508474576
"10838" 181 62.71 561.322033898305 1022.30508474576 2992.67796610169 4109.81355932203
"10839" 181 64.41 546.898305084746 1020.74576271186 2984.10169491525 4113.3220338983
"10840" 181 66.1 530.440677966102 1016.54237288136 2981.62711864407 4111.54237288136
"10841" 181 67.8 512.118644067797 1009.91525423729 2984.74576271186 4104.91525423729
"10842" 181 69.49 493.796610169492 1003.28813559322 2987.86440677966 4098.28813559322
"10843" 181 71.19 477.71186440678 988.457627118644 2992.10169491525 4098.37288135593
"10844" 181 72.88 461.728813559322 973.254237288136 2996.38983050847 4098.76271186441
"10845" 181 74.58 444.983050847458 955.762711864407 3002.96610169492 4104.79661016949
"10846" 181 76.27 427.050847457627 934.71186440678 3013.10169491525 4119.61016949153
"10847" 181 77.97 409.118644067797 913.661016949153 3023.23728813559 4134.42372881356
"10848" 181 79.66 396.983050847458 935.118644067797 3031.1186440678 4134.74576271186
"10849" 181 81.36 386.067796610169 965.525423728814 3038.52542372881 4132.01694915254
"10850" 181 83.05 372.813559322034 993.389830508475 3029.15254237288 4122.98305084746
"10851" 181 84.75 352.932203389831 1014.05084745763 2972.23728813559 4096.08474576271
"10852" 181 86.44 333.050847457627 1034.71186440678 2915.32203389831 4069.18644067797
"10853" 181 88.14 320.762711864407 1057.54237288136 2867.08474576271 4014.08474576271
"10854" 181 89.83 311.796610169491 1081.32203389831 2822.64406779661 3946.64406779661
"10855" 181 91.53 303.694915254237 1111.66101694915 2783.64406779661 3878.4406779661
"10856" 181 93.22 301.35593220339 1185.72881355932 2780.91525423729 3805.15254237288
